time,commands[0],commands[1],commands[2],commands[3],position.x,position.y,position.z,orient.x,orient.y,orient.z,orient.w,command_state_flag
1681856768.2053328,0,128,164,127,,,,,,,,0
1681856768.2094307,0,128,164,127,,,,,,,,0
1681856768.2138453,0,128,164,127,,,,,,,,0
1681856768.2180104,0,128,164,127,,,,,,,,0
1681856768.222656,0,128,164,127,,,,,,,,0
1681856768.226756,0,128,164,127,,,,,,,,0
1681856768.2357526,0,128,164,127,,,,,,,,0
1681856768.235842,0,128,164,127,,,,,,,,0
1681856768.2394087,0,128,164,127,,,,,,,,0
1681856768.243712,0,128,164,127,,,,,,,,0
1681856768.2483785,0,128,164,127,,,,,,,,0
1681856768.2527215,0,128,164,127,,,,,,,,0
1681856768.256434,0,128,164,127,,,,,,,,0
1681856768.2606928,0,128,164,127,,,,,,,,0
1681856768.265027,0,128,164,127,,,,,,,,0
1681856768.2731824,0,128,164,127,,,,,,,,0
1681856768.2732913,0,128,164,127,,,,,,,,0
1681856768.2779732,0,128,164,127,,,,,,,,0
1681856768.2822049,0,128,164,127,,,,,,,,0
1681856768.2863154,0,128,164,127,,,,,,,,0
1681856768.2905552,0,128,164,127,,,,,,,,0
1681856768.294952,0,128,164,127,,,,,,,,0
1681856768.2993279,0,128,164,127,,,,,,,,0
1681856768.303392,0,128,164,127,,,,,,,,0
1681856768.3083193,0,128,164,127,,,,,,,,0
1681856768.315121,0,128,164,127,,,,,,,,0
1681856768.316202,0,128,164,127,,,,,,,,0
1681856768.320436,0,128,164,127,,,,,,,,0
1681856768.3248193,0,128,164,127,,,,,,,,0
1681856768.328837,0,128,164,127,,,,,,,,0
1681856768.3331566,0,128,164,127,,,,,,,,0
1681856768.3375168,0,128,164,127,,,,,,,,0
1681856768.341561,0,128,164,127,,,,,,,,0
1681856768.3460963,0,128,164,127,,,,,,,,0
1681856768.3502042,0,128,164,127,,,,,,,,0
1681856768.3544593,0,128,164,127,,,,,,,,0
1681856768.3615506,0,128,164,127,,,,,,,,0
1681856768.3632922,0,128,164,127,,,,,,,,0
1681856768.3675122,0,128,164,127,,,,,,,,0
1681856768.3715646,0,128,164,127,,,,,,,,0
1681856768.376255,0,128,164,127,,,,,,,,0
1681856768.380396,0,128,164,127,,,,,,,,0
1681856768.3845775,0,128,164,127,,,,,,,,0
1681856768.3893068,0,128,164,127,,,,,,,,0
1681856768.3931124,0,128,164,127,,,,,,,,0
1681856768.4006493,0,128,164,127,,,,,,,,0
1681856768.4014404,0,128,164,127,,,,,,,,0
1681856768.406051,0,128,164,127,,,,,,,,0
1681856768.410103,0,128,164,127,,,,,,,,0
1681856768.4147038,0,128,164,127,,,,,,,,0
1681856768.4186728,0,128,164,127,,,,,,,,0
